,Lat,Lon,Base,Hour,Day,labels_kmeans,labels_dbscan,labels_agg
508613,40.7732,-73.9787,3,18,4,1,1,1
263264,40.7645,-73.9805,2,21,5,1,1,1
27793,40.7745,-73.9635,0,15,4,1,1,1
505902,40.7632,-73.9693,3,13,4,1,1,1
160348,40.7507,-73.974,1,11,3,1,1,1
288751,40.773,-73.8857,2,7,0,4,1,2
509935,40.7366,-73.9952,3,20,4,0,1,1
326091,40.736,-73.8654,2,21,2,4,1,3
60866,40.7579,-73.9926,1,21,5,1,1,1
412870,40.6545,-73.9444,3,19,4,0,1,0
365994,40.7641,-73.9541,3,18,5,1,1,1
158323,40.728,-73.9999,1,23,2,0,1,0
325272,40.7839,-73.9822,2,19,2,1,1,1
484166,40.7705,-73.865,3,18,1,4,1,2
385221,40.6416,-73.7888,3,6,1,2,3,3
271588,40.7596,-73.9818,2,19,1,1,1,1
478013,40.7238,-73.997,3,17,0,0,1,0
558962,40.7629,-73.964,4,9,0,1,1,1
129847,40.7389,-73.9892,1,19,4,0,1,1
169502,40.7503,-73.983,1,14,4,1,1,1
444072,40.7577,-74.0006,3,13,2,1,1,1
11531,40.7457,-73.9936,0,8,3,1,1,1
249509,40.7295,-74.0078,2,6,2,0,1,0
211637,40.7561,-73.9714,1,15,2,1,1,1
519721,40.7394,-73.9927,3,20,5,0,1,1
98518,40.6567,-73.9244,1,23,5,0,1,0
124139,40.7489,-73.9922,1,20,3,1,1,1
338646,40.7652,-73.9821,3,18,2,1,1,1
364708,40.7318,-74.0011,3,15,5,0,1,0
547448,40.7763,-73.9642,3,15,2,1,1,1
492913,40.7309,-74.0046,3,20,2,0,1,0
59547,40.7407,-73.9989,1,18,5,0,1,1
183206,40.7532,-73.9778,1,20,5,1,1,1
116192,40.7741,-73.8725,1,17,2,4,1,2
342951,40.7212,-73.9586,3,11,3,0,1,0
211169,40.7317,-73.9853,1,15,2,0,1,0
506332,40.7153,-73.9933,3,14,4,0,1,0
391550,40.6864,-73.844,3,4,2,2,-1,3
192880,40.7752,-73.9767,1,11,0,1,1,1
170040,40.7141,-73.9967,1,15,4,0,1,0
378209,40.7583,-73.9648,3,11,0,1,1,1
305982,40.7269,-74.0034,2,22,4,0,1,0
362164,40.744,-73.9857,3,3,5,1,1,1
275686,40.7314,-74.0055,2,19,2,0,1,0
81097,40.7714,-73.9512,1,6,3,1,1,1
522936,40.6754,-73.9579,3,4,6,0,1,0
152122,40.7711,-73.9507,1,8,2,1,1,1
340247,40.7444,-74.0065,3,22,2,0,1,0
373199,40.7631,-73.8333,3,13,6,4,0,2
394123,40.7533,-73.9902,3,14,2,1,1,1
130320,40.7277,-74.0072,1,20,4,0,1,0
302439,40.7114,-74.0063,2,7,4,0,1,0
266137,40.701,-73.9262,2,21,6,0,1,0
168246,40.7339,-74.0013,1,9,4,0,1,0
321236,40.7355,-74.0091,2,8,2,0,1,0
81608,40.7661,-73.9608,1,8,3,1,1,1
119458,40.732,-74.0025,1,7,3,0,1,0
541213,40.7139,-74.0073,3,23,1,0,1,0
88044,40.7447,-73.9569,1,9,4,1,1,0
549376,40.753,-73.9965,3,17,2,1,1,1
25917,40.7616,-74.0001,0,7,3,1,1,1
26757,40.7543,-73.9845,0,19,3,1,1,1
508311,40.7407,-74.0337,3,18,4,0,4,0
296641,40.7531,-73.9814,2,19,2,1,1,1
71850,40.7264,-73.9959,1,7,1,0,1,0
60178,40.7247,-73.9988,1,20,5,0,1,0
420051,40.7174,-74.016,3,19,5,0,1,0
481566,40.7627,-73.9742,3,11,1,1,1,1
207506,40.7217,-74.0108,1,9,2,0,1,0
423220,40.7403,-74.0059,3,1,6,0,1,0
277914,40.7525,-73.984,2,14,3,1,1,1
78684,40.7741,-73.8726,1,16,2,4,1,2
501083,40.756,-73.9727,3,20,3,1,1,1
71075,40.7607,-73.9784,1,23,0,1,1,1
57851,40.7644,-73.97,1,13,5,1,1,1
408236,40.724,-73.9787,3,8,4,0,1,0
557198,40.7244,-73.9998,4,16,1,0,1,0
130518,40.7426,-73.9856,1,21,4,1,1,1
318792,40.7302,-73.9865,2,18,1,0,1,0
439815,40.741,-73.9837,3,20,1,0,1,1
81151,40.712,-74.0103,1,6,3,0,1,0
439053,40.7554,-73.9833,3,19,1,1,1,1
101956,40.6751,-73.9811,1,18,6,0,1,0
149942,40.7612,-73.9699,1,19,1,1,1,1
504929,40.7652,-73.9614,3,10,4,1,1,1
113805,40.766,-73.9576,1,8,2,1,1,1
185940,40.7511,-73.9849,1,0,6,1,1,1
75666,40.7537,-73.9751,1,22,1,1,1,1
147365,40.7743,-73.9831,1,14,1,1,1,1
463938,40.7005,-73.9097,3,23,4,0,1,0
106102,40.7481,-73.8785,1,20,0,4,1,2
147792,40.7749,-73.9632,1,15,1,1,1,1
339062,40.6976,-73.931,3,19,2,0,1,0
238957,40.6789,-73.9869,2,23,5,0,1,0
46208,40.7528,-73.993,1,16,3,1,1,1
410289,40.7427,-73.9958,3,15,4,0,1,1
392466,40.7367,-73.9782,3,7,2,0,1,1
318214,40.7565,-73.9862,2,16,1,1,1,1
121981,40.7526,-73.9815,1,16,3,1,1,1
521634,40.7418,-74.0044,3,23,5,0,1,0
261874,40.6951,-73.9389,2,15,5,0,1,0
295377,40.7858,-73.9547,2,15,2,1,1,1
483791,40.7023,-73.9843,3,17,1,0,1,0
207457,40.7693,-73.9595,1,9,2,1,1,1
452911,40.7699,-73.9505,3,16,3,1,1,1
493514,40.7747,-73.945,3,22,2,1,1,1
502441,40.7711,-73.8661,3,22,3,4,1,2
272775,40.6485,-73.7835,2,22,1,2,3,3
462205,40.6888,-73.9875,3,19,4,0,1,0
333410,40.7285,-74.0041,3,5,2,0,1,0
70246,40.7663,-73.9662,1,19,0,1,1,1
96143,40.7343,-73.9937,1,18,5,0,1,0
112070,40.7781,-73.6421,1,21,1,2,-1,3
29402,40.7785,-73.9614,0,18,5,1,1,1
253016,40.688,-73.9609,2,7,3,0,1,0
417365,40.7239,-74.0399,3,13,5,0,4,0
195808,40.7043,-74.0101,1,19,0,0,1,0
480889,40.7609,-73.9988,3,8,1,1,1,1
490364,40.7409,-73.9975,3,16,2,0,1,1
220830,40.7722,-73.979,2,17,1,1,1,1
123347,40.7631,-73.9818,1,19,3,1,1,1
73505,40.7724,-73.9497,1,15,1,1,1,1
39525,40.7256,-73.9999,1,6,2,0,1,0
74304,40.7568,-73.9827,1,17,1,1,1,1
295045,40.7555,-73.9723,2,12,2,1,1,1
34376,40.7418,-74.0051,0,15,2,0,1,0
269953,40.7715,-73.9658,2,12,1,1,1,1
481100,40.7633,-73.9774,3,9,1,1,1,1
479059,40.7651,-73.9694,3,20,0,1,1,1
292761,40.7662,-73.968,2,17,1,1,1,1
296915,40.7218,-73.9976,2,20,2,0,1,0
315046,40.7552,-73.9712,2,16,0,1,1,1
86355,40.7458,-73.9822,1,22,3,1,1,1
241006,40.7355,-74.0035,2,16,6,0,1,0
106908,40.7555,-73.97,1,6,1,1,1,1
536489,40.7504,-74.0046,3,15,1,1,1,0
102169,40.6902,-73.9872,1,19,6,0,1,0
122953,40.7473,-73.9933,1,18,3,1,1,1
307756,40.7339,-74.0005,2,13,5,0,1,0
553424,40.7482,-74.0055,3,21,2,0,1,0
238782,40.7434,-73.9893,2,23,5,0,1,1
525693,40.7541,-73.9803,3,17,6,1,1,1
19353,40.777,-73.9859,0,9,3,1,1,1
475525,40.7714,-73.9565,3,8,0,1,1,1
221933,40.7022,-73.9819,2,22,1,0,1,0
50991,40.7176,-73.9839,1,11,4,0,1,0
278803,40.7484,-73.9806,2,17,3,1,1,1
521323,40.7188,-73.9976,3,23,5,0,1,0
152798,40.7561,-73.9727,1,10,2,1,1,1
562222,40.7293,-73.9979,4,23,3,0,1,0
521689,40.7587,-73.9796,3,23,5,1,1,1
546587,40.638,-73.9728,3,14,2,0,1,0
485078,40.7588,-73.9758,3,20,1,1,1,1
200127,40.7152,-73.9928,1,15,1,0,1,0
558905,40.7438,-73.9881,4,23,6,1,1,1
395876,40.7455,-73.9943,3,17,2,0,1,1
514330,40.6942,-73.9701,3,9,5,0,1,0
370984,40.7235,-73.9973,3,1,6,0,1,0
442418,40.7293,-73.9871,3,7,2,0,1,0
154793,40.6941,-73.9641,1,16,2,0,1,0
85636,40.7504,-74.0026,1,20,3,1,1,0
541191,40.7312,-73.9887,3,23,1,0,1,0
146400,40.7444,-73.9876,1,9,1,1,1,1
252212,40.6461,-73.7893,2,20,2,2,3,3
319320,40.7103,-74.0075,2,19,1,0,1,0
554151,40.74,-74.0074,3,22,2,0,1,0
552778,40.645,-73.7822,3,21,2,2,3,3
545995,40.7781,-73.9623,3,14,2,1,1,1
352672,40.7537,-73.9745,3,11,4,1,1,1
502349,40.7429,-74.0061,3,22,3,0,1,0
327997,40.6904,-73.9535,3,8,1,0,1,0
63863,40.7447,-73.9951,1,13,6,0,1,1
459729,40.7299,-73.993,3,14,4,0,1,0
535824,40.7564,-73.9729,3,14,1,1,1,1
386830,40.6431,-73.7895,3,11,1,2,3,3
172941,40.758,-73.9818,1,19,4,1,1,1
123495,40.7607,-73.9798,1,19,3,1,1,1
560741,40.6938,-73.9905,4,0,6,0,1,0
139106,40.7253,-74.0001,1,16,6,0,1,0
237100,40.6674,-73.9231,2,17,5,0,1,0
550154,40.7272,-74.0064,3,18,2,0,1,0
89318,40.7571,-73.9855,1,15,4,1,1,1
274772,40.739,-73.9871,2,16,2,0,1,1
50126,40.7439,-73.9852,1,7,4,1,1,1
249248,40.7395,-74.0056,2,2,2,0,1,0
280234,40.751,-73.9873,2,22,3,1,1,1
143230,40.776,-73.9761,1,16,0,1,1,1
221697,40.7681,-73.862,2,21,1,4,1,2
202167,40.7116,-74.0085,1,17,1,0,1,0
320549,40.7757,-73.9564,2,6,2,1,1,1
420323,40.7064,-74.0092,3,19,5,0,1,0
293594,40.7439,-74.0068,2,21,1,0,1,0
280092,40.7273,-74.0345,2,22,3,0,4,0
28425,40.7742,-73.9032,0,21,4,4,1,2
971,40.7619,-73.9899,0,22,1,1,1,1
315559,40.734,-74.0049,2,19,0,0,1,0
113618,40.7724,-73.9592,1,7,2,1,1,1
494124,40.7364,-73.9945,3,2,3,0,1,1
274633,40.7406,-74.0056,2,16,2,0,1,0
294851,40.7518,-73.994,2,11,2,1,1,1
81148,40.7537,-73.9645,1,6,3,1,1,1
70978,40.7303,-74.0023,1,22,0,0,1,0
241913,40.7606,-73.9822,2,3,0,1,1,1
51483,40.7513,-73.9433,1,13,4,1,1,0
505522,40.761,-73.9989,3,12,4,1,1,1
348434,40.7588,-73.9885,3,21,3,1,1,1
207034,40.7692,-73.9844,1,8,2,1,1,1
153465,40.6876,-73.9898,1,13,2,0,1,0
177603,40.6997,-73.7525,1,6,5,2,-1,3
40055,40.7501,-73.9836,1,8,2,1,1,1
259928,40.7195,-73.9868,2,20,4,0,1,0
207671,40.7488,-73.98,1,9,2,1,1,1
67215,40.7794,-73.9756,1,11,0,1,1,1
411301,40.7916,-73.979,3,16,4,1,1,1
85414,40.7157,-74.0049,1,19,3,0,1,0
325725,40.7174,-73.952,2,20,2,0,1,0
300725,40.7213,-74.0013,2,19,3,0,1,0
217440,40.7251,-74.3237,1,21,2,3,-1,4
61942,40.7259,-73.9948,1,23,5,0,1,0
133399,40.7886,-73.9551,1,13,5,1,1,1
558165,40.745,-73.987,4,16,4,1,1,1
122780,40.7645,-73.9706,1,18,3,1,1,1
31575,40.7243,-73.9909,0,17,0,0,1,0
384826,40.7233,-73.9763,3,5,1,0,1,0
437438,40.6775,-73.9464,3,17,1,0,1,0
100269,40.7373,-73.9853,1,10,6,0,1,1
392712,40.7906,-73.9681,3,8,2,1,1,1
237574,40.778,-73.9748,2,18,5,1,1,1
434426,40.7226,-74.0105,3,9,1,0,1,0
127495,40.7214,-74.0,1,12,4,0,1,0
372886,40.7339,-74.0011,3,12,6,0,1,0
325493,40.687,-73.9503,2,20,2,0,1,0
310232,40.6775,-73.9875,2,22,5,0,1,0
455132,40.7632,-73.9846,3,20,3,1,1,1
31712,40.7119,-74.0057,0,19,0,0,1,0
326906,40.6474,-73.9747,3,3,1,0,1,0
195249,40.7657,-73.9807,1,18,0,1,1,1
110392,40.7577,-73.9752,1,18,1,1,1,1
158076,40.7366,-73.9932,1,22,2,0,1,1
482611,40.7243,-73.9868,3,15,1,0,1,0
122040,40.7531,-73.9699,1,16,3,1,1,1
410559,40.7546,-73.968,3,15,4,1,1,1
446476,40.7196,-74.002,3,18,2,0,1,0
444285,40.751,-74.0041,3,14,2,1,1,0
160416,40.7214,-74.0004,1,11,3,0,1,0
395739,40.741,-74.0075,3,17,2,0,1,0
383260,40.7384,-73.9855,3,20,0,0,1,1
149633,40.7233,-73.9985,1,18,1,0,1,0
126468,40.6941,-73.9835,1,8,4,0,1,0
69165,40.7259,-74.0091,1,18,0,0,1,0
52186,40.6464,-73.7904,1,15,4,2,3,3
17052,40.7556,-73.971,0,12,1,1,1,1
374284,40.7362,-73.9552,3,17,6,1,1,0
245958,40.8008,-73.9704,2,4,1,1,1,1
427861,40.7441,-73.9783,3,4,0,1,1,1
100839,40.6864,-73.9558,1,13,6,0,1,0
315871,40.772,-73.9828,2,21,0,1,1,1
219982,40.7526,-73.9901,2,12,1,1,1,1
340262,40.7643,-73.9831,3,22,2,1,1,1
526854,40.7741,-73.9484,3,22,6,1,1,1
445834,40.7247,-73.9944,3,17,2,0,1,0
61875,40.7193,-73.999,1,23,5,0,1,0
202507,40.7204,-73.9998,1,18,1,0,1,0
172150,40.7565,-73.9743,1,18,4,1,1,1
368026,40.7309,-74.0043,3,21,5,0,1,0
539601,40.7371,-73.996,3,20,1,0,1,0
305688,40.736,-74.0299,2,21,4,0,4,0
391621,40.7066,-74.0155,3,5,2,0,1,0
3410,40.7599,-73.9754,0,19,3,1,1,1
245704,40.7191,-74.0051,2,22,0,0,1,0
18249,40.7604,-73.9949,0,8,2,1,1,1
55014,40.7647,-73.9958,1,20,4,1,1,1
226996,40.7861,-74.0427,2,13,3,1,-1,1
472744,40.7516,-73.9918,3,16,6,1,1,1
385680,40.767,-73.954,3,7,1,1,1,1
214237,40.7557,-73.9856,1,18,2,1,1,1
239562,40.7201,-73.9884,2,2,6,0,1,0
116901,40.7179,-73.9866,1,18,2,0,1,0
66416,40.727,-73.9875,1,7,0,0,1,0
191782,40.7212,-73.9894,1,7,0,0,1,0
184487,40.7314,-74.0056,1,22,5,0,1,0
168019,40.7633,-73.9923,1,8,4,1,1,1
68143,40.818,-73.9605,1,16,0,1,1,2
233431,40.7828,-73.9533,2,18,4,1,1,1
313817,40.7193,-73.9527,2,7,0,0,1,0
445606,40.7536,-73.9888,3,17,2,1,1,1
420546,40.6898,-73.9923,3,20,5,0,1,0
563664,40.7601,-73.976,4,15,1,1,1,1
269071,40.7977,-73.9735,2,7,1,1,1,1
201794,40.7074,-74.0023,1,17,1,0,1,0
336876,40.7082,-74.0142,3,15,2,0,1,0
483319,40.7266,-74.0057,3,16,1,0,1,0
260263,40.7544,-74.0003,2,22,4,1,1,1
88697,40.6463,-73.7896,1,13,4,2,3,3
197742,40.7164,-74.0076,1,7,1,0,1,0
84128,40.7188,-74.0024,1,17,3,0,1,0
275439,40.7079,-74.0061,2,18,2,0,1,0
549652,40.7584,-73.9659,3,18,2,1,1,1
61245,40.865,-73.9027,1,22,5,4,-1,2
133602,40.7404,-73.9888,1,14,5,0,1,1
402801,40.6426,-73.7892,3,16,3,2,3,3
409056,40.7561,-73.9719,3,11,4,1,1,1
291899,40.7677,-73.9708,2,14,1,1,1,1
228501,40.7214,-74.0046,2,18,3,0,1,0
477556,40.7408,-74.0049,3,16,0,0,1,0
58898,40.742,-73.9893,1,17,5,0,1,1
495543,40.7279,-73.9824,3,8,3,0,1,0
323226,40.7455,-73.9846,2,15,2,1,1,1
56095,40.7749,-73.9539,1,23,4,1,1,1
130962,40.7356,-74.0007,1,22,4,0,1,0
325140,40.7381,-73.9921,2,19,2,0,1,1
277028,40.7728,-73.9532,2,8,3,1,1,1
519631,40.7353,-73.9938,3,20,5,0,1,0
363546,40.725,-73.794,3,12,5,2,7,3
70284,40.7254,-73.9779,1,20,0,0,1,0
249398,40.742,-73.9967,2,5,2,0,1,1
160652,40.7338,-74.0014,1,12,3,0,1,0
541562,40.7673,-73.9941,3,4,2,1,1,1
309487,40.6721,-73.9574,2,19,5,0,1,0
179676,40.7785,-73.9813,1,15,5,1,1,1
144542,40.7807,-73.9803,1,20,0,1,1,1
82310,40.7566,-73.9925,1,11,3,1,1,1
530278,40.7553,-73.987,3,15,0,1,1,1
44585,40.7577,-73.9752,1,8,3,1,1,1
11894,40.6916,-74.1769,0,15,3,3,2,4
212299,40.7646,-73.9718,1,16,2,1,1,1
534528,40.746,-73.9724,3,9,1,1,1,1
463941,40.6711,-73.9579,3,23,4,0,1,0
246066,40.7268,-73.9869,2,6,1,0,1,0
166368,40.6441,-73.7826,1,23,3,2,3,3
299740,40.741,-74.0355,2,16,3,0,4,0
366022,40.7445,-73.9946,3,18,5,0,1,1
495536,40.7683,-73.9577,3,8,3,1,1,1
85606,40.76,-73.9849,1,20,3,1,1,1
391958,40.7704,-73.9621,3,6,2,1,1,1
28634,40.739,-73.9831,0,0,5,0,1,1
203390,40.7594,-73.9811,1,19,1,1,1,1
162880,40.7863,-73.9697,1,17,3,1,1,1
303945,40.6431,-73.7893,2,15,4,2,3,3
445829,40.7493,-73.9911,3,17,2,1,1,1
419462,40.7753,-73.9803,3,18,5,1,1,1
534683,40.7707,-73.9861,3,9,1,1,1,1
48989,40.7297,-73.99,1,22,3,0,1,0
144009,40.7408,-73.9919,1,18,0,0,1,1
376643,40.7853,-73.9576,3,6,0,1,1,1
41250,40.7213,-73.9965,1,14,2,0,1,0
311155,40.7135,-73.9652,2,3,6,0,1,0
68533,40.7347,-74.0046,1,16,0,0,1,0
222002,40.7077,-73.9559,2,23,1,0,1,0
466990,40.7241,-73.9923,3,16,5,0,1,0
155877,40.7131,-74.0095,1,18,2,0,1,0
6874,40.7519,-73.9772,0,22,5,1,1,1
231887,40.7626,-73.9803,2,14,4,1,1,1
3856,40.742,-74.0037,0,2,4,0,1,0
318345,40.7704,-73.9314,2,17,1,1,1,2
3229,40.7616,-73.9977,0,17,3,1,1,1
400964,40.7335,-74.0085,3,13,3,0,1,0
542775,40.7154,-74.0059,3,8,2,0,1,0
457425,40.7578,-73.9891,3,5,4,1,1,1
149025,40.8044,-73.9664,1,17,1,1,1,2
6322,40.672,-73.9807,0,17,5,0,1,0
142531,40.6589,-73.7677,1,14,0,2,-1,3
421023,40.7455,-74.0029,3,21,5,0,1,0
287735,40.7299,-74.0022,2,17,6,0,1,0
424713,40.7689,-73.9852,3,12,6,1,1,1
539215,40.7547,-73.9879,3,19,1,1,1,1
19003,40.7609,-73.9745,0,20,2,1,1,1
456439,40.7312,-73.9888,3,22,3,0,1,0
543913,40.7598,-73.9681,3,10,2,1,1,1
38739,40.7563,-73.9825,1,20,1,1,1,1
16617,40.7394,-73.9937,0,20,0,0,1,1
82547,40.7239,-73.9969,1,12,3,0,1,0
242143,40.7381,-74.0046,2,6,0,0,1,0
348850,40.7328,-73.9999,3,22,3,0,1,0
142172,40.7168,-74.0088,1,12,0,0,1,0
389282,40.7325,-73.9937,3,18,1,0,1,0
539229,40.751,-73.9828,3,19,1,1,1,1
139638,40.7745,-73.9656,1,18,6,1,1,1
463227,40.7322,-74.0007,3,22,4,0,1,0
524904,40.6483,-73.7826,3,15,6,2,3,3
105756,40.7697,-73.9684,1,18,0,1,1,1
99026,40.7176,-73.9574,1,0,6,0,1,0
398692,40.7965,-73.9366,3,4,3,1,1,2
311885,40.6118,-73.9684,2,13,6,0,1,0
138784,40.7597,-73.9858,1,15,6,1,1,1
198711,40.7755,-73.9461,1,10,1,1,1,1
169176,40.5972,-73.9677,1,13,4,0,1,0
502409,40.7742,-73.8734,3,22,3,4,1,2
107252,40.7881,-73.9802,1,7,1,1,1,1
76282,40.746,-74.0002,1,6,2,0,1,0
145441,40.7799,-73.9609,1,6,1,1,1,1
357207,40.7599,-73.9864,3,18,4,1,1,1
526167,40.7614,-73.9623,3,19,6,1,1,1
158245,40.7015,-73.9272,1,23,2,0,1,0
437755,40.7606,-73.9706,3,17,1,1,1,1
563591,40.722,-73.9973,4,11,1,0,1,0
82869,40.6442,-73.7825,1,14,3,2,3,3
361977,40.7285,-74.0049,3,1,5,0,1,0
405736,40.7667,-73.9534,3,21,3,1,1,1
472073,40.7604,-73.9677,3,14,6,1,1,1
117121,40.764,-73.979,1,19,2,1,1,1
479371,40.7683,-73.9823,3,22,0,1,1,1
95746,40.7527,-73.9968,1,17,5,1,1,1
193816,40.7388,-74.0089,1,15,0,0,1,0
169395,40.7374,-74.0092,1,13,4,0,1,0
82518,40.7454,-73.9929,1,12,3,1,1,1
359439,40.7672,-73.9681,3,21,4,1,1,1
109322,40.7462,-73.9819,1,16,1,1,1,1
322923,40.7038,-74.0099,2,15,2,0,1,0
68918,40.7703,-73.9665,1,17,0,1,1,1
530227,40.7558,-73.9745,3,15,0,1,1,1
521274,40.7299,-73.9991,3,23,5,0,1,0
396777,40.7644,-73.9794,3,19,2,1,1,1
312367,40.7741,-73.8726,2,16,6,4,1,2
517233,40.7658,-73.963,3,17,5,1,1,1
1324,40.7657,-73.972,0,9,2,1,1,1
495132,40.7164,-74.0097,3,7,3,0,1,0
497365,40.7759,-73.959,3,14,3,1,1,1
176253,40.7145,-73.9343,1,0,5,0,1,0
103771,40.7461,-73.9948,1,9,0,1,1,1
46678,40.75,-73.9836,1,17,3,1,1,1
234247,40.7221,-74.0004,2,20,4,0,1,0
436746,40.783,-73.9529,3,16,1,1,1,1
50159,40.7341,-74.0096,1,7,4,0,1,0
248052,40.7403,-73.9901,2,17,1,0,1,1
433495,40.7647,-73.9643,3,6,1,1,1,1
295281,40.7444,-73.9761,2,14,2,1,1,1
89207,40.7241,-74.0044,1,15,4,0,1,0
409762,40.7691,-73.9813,3,13,4,1,1,1
553122,40.7701,-73.9915,3,21,2,1,1,1
291387,40.6943,-73.968,2,9,1,0,1,0
223661,40.7242,-74.0011,2,14,2,0,1,0
546443,40.7731,-73.8854,3,14,2,4,1,2
95092,40.7175,-74.0139,1,15,5,0,1,0
223249,40.7202,-74.0014,2,11,2,0,1,0
64735,40.7257,-73.994,1,17,6,0,1,0
326928,40.7452,-73.9739,3,3,1,1,1,1
310067,40.7498,-73.9836,2,22,5,1,1,1
299395,40.7566,-73.983,2,15,3,1,1,1
98217,40.7299,-73.999,1,22,5,0,1,0
426691,40.7567,-73.9986,3,18,6,1,1,1
154469,40.749,-73.9958,1,15,2,1,1,1
518363,40.7604,-73.9778,3,18,5,1,1,1
139182,40.7147,-74.0059,1,16,6,0,1,0
394003,40.727,-73.9999,3,13,2,0,1,0
216769,40.7357,-73.9825,1,20,2,0,1,1
470918,40.7319,-73.9861,3,9,6,0,1,0
35583,40.7411,-74.0015,1,1,1,0,1,1
106898,40.6927,-73.9862,1,6,1,0,1,0
441148,40.7269,-73.9911,3,23,1,0,1,0
204236,40.6878,-74.0011,1,20,1,0,1,0
495774,40.7283,-74.0054,3,9,3,0,1,0
249963,40.7209,-73.902,2,8,2,4,-1,2
385891,40.7191,-73.987,3,7,1,0,1,0
104504,40.765,-73.9789,1,14,0,1,1,1
365336,40.6812,-73.9887,3,17,5,0,1,0
342244,40.7848,-73.9697,3,9,3,1,1,1
362698,40.7376,-74.0055,3,8,5,0,1,0
315053,40.8257,-73.9529,2,16,0,1,1,2
292084,40.6485,-73.7831,2,15,1,2,3,3
23855,40.7408,-74.0076,0,9,1,0,1,0
424748,40.6718,-73.9591,3,12,6,0,1,0
75858,40.645,-73.7821,1,23,1,2,3,3
274535,40.7064,-74.0062,2,15,2,0,1,0
542670,40.775,-73.9888,3,7,2,1,1,1
190881,40.7107,-74.1661,1,22,6,3,-1,4
11392,40.8111,-73.9904,0,5,3,1,-1,1
238226,40.7492,-73.9823,2,21,5,1,1,1
464212,40.7277,-73.9919,3,0,5,0,1,0
219841,40.6942,-73.968,2,11,1,0,1,0
533543,40.7304,-73.9937,3,6,1,0,1,0
6570,40.772,-73.962,0,19,5,1,1,1
37732,40.7621,-73.9687,1,16,1,1,1,1
481633,40.7682,-73.862,3,12,1,4,1,2
353495,40.7379,-73.988,3,13,4,0,1,1
208206,40.7539,-73.9954,1,10,2,1,1,1
414139,40.758,-73.9836,3,21,4,1,1,1
477580,40.753,-73.9749,3,16,0,1,1,1
525370,40.6693,-73.9621,3,16,6,0,1,0
307971,40.7466,-73.9861,2,14,5,1,1,1
95737,40.7694,-73.9955,1,17,5,1,1,1
179724,40.726,-73.9864,1,15,5,0,1,0
482321,40.7635,-73.9738,3,14,1,1,1,1
472497,40.7454,-73.9566,3,16,6,1,1,0
439146,40.7645,-73.9655,3,19,1,1,1,1
432383,40.782,-73.9575,3,21,0,1,1,1
178319,40.8928,-73.8993,1,11,5,4,5,2
335220,40.7792,-73.9453,3,11,2,1,1,1
50938,40.7889,-73.9538,1,11,4,1,1,1
451185,40.6871,-73.9753,3,13,3,0,1,0
150739,40.7604,-73.9626,1,21,1,1,1,1
270673,40.779,-73.9559,2,16,1,1,1,1
493114,40.7415,-73.9896,3,21,2,0,1,1
454974,40.7653,-73.9793,3,20,3,1,1,1
217830,40.7583,-73.9902,1,22,2,1,1,1
396365,40.712,-73.9526,3,18,2,0,1,0
389673,40.7362,-73.9919,3,19,1,0,1,1
380580,40.7288,-74.0079,3,17,0,0,1,0
363465,40.7741,-73.8723,3,12,5,4,1,2
340899,40.7206,-73.9563,3,4,3,0,1,0
9533,40.7746,-73.9586,0,12,1,1,1,1
126825,40.7278,-73.9883,1,9,4,0,1,0
264281,40.7217,-73.9854,2,1,6,0,1,0
39090,40.7219,-73.9579,1,22,1,0,1,0
194,40.7805,-73.9548,0,8,1,1,1,1
128341,40.7053,-74.0076,1,15,4,0,1,0
99952,40.7644,-73.9853,1,8,6,1,1,1
254879,40.7192,-73.9924,2,17,3,0,1,0
311140,40.7431,-74.0038,2,3,6,0,1,0
207706,40.7795,-73.9456,1,9,2,1,1,1
218293,40.7664,-73.9664,1,22,2,1,1,1
339264,40.7232,-73.9967,3,20,2,0,1,0
653,40.7697,-73.981,0,17,1,1,1,1
78349,40.753,-73.9791,1,15,2,1,1,1
386799,40.7752,-73.9495,3,10,1,1,1,1
346139,40.7562,-73.9768,3,18,3,1,1,1
492028,40.7019,-73.9896,3,19,2,0,1,0
178964,40.656,-73.8931,1,13,5,2,-1,0
246115,40.7786,-73.9491,2,6,1,1,1,1
234997,40.7245,-73.9934,2,22,4,0,1,0
273651,40.7881,-73.9555,2,9,2,1,1,1
143260,40.7241,-73.9979,1,16,0,0,1,0
553907,40.7213,-73.9879,3,22,2,0,1,0
495361,40.7499,-73.9736,3,8,3,1,1,1
92865,40.6418,-73.7889,1,23,4,2,3,3
356119,40.7121,-74.0084,3,17,4,0,1,0
192933,40.7149,-74.0065,1,11,0,0,1,0
326486,40.6951,-73.9928,2,22,2,0,1,0
88090,40.759,-73.992,1,10,4,1,1,1
550822,40.7191,-74.0037,3,19,2,0,1,0
41206,40.7189,-73.9871,1,14,2,0,1,0
376586,40.7861,-73.9708,3,6,0,1,1,1
341372,40.6866,-73.9755,3,6,3,0,1,0
30201,40.7235,-74.0108,0,7,6,0,1,0
540464,40.7413,-73.9864,3,21,1,0,1,1
248309,40.716,-74.0125,2,18,1,0,1,0
525648,40.7353,-73.9962,3,17,6,0,1,0
472776,40.7517,-73.9928,3,17,6,1,1,1
422655,40.7193,-73.9996,3,23,5,0,1,0
203301,40.7606,-73.9909,1,19,1,1,1,1
